"CO_ANO;""CO_MES"";""CO_NCM"";""CO_UNID"";""CO_PAIS"";""SG_UF_NCM"";""CO_VIA"";""CO_URF"";""QT_ESTAT"";""KG_LIQUIDO"";""VL_FOB"";""VL_FRETE"";""VL_SEGURO"""
"2025;""07"";""32089039"";""10"";""023"";""PR"";""01"";""0917800"";865;865;7205;172;8"
"2025;""12"";""62044900"";""11"";""474"";""SP"";""04"";""0817700"";4;1;138;2;0"
"2025;""08"";""82029990"";""10"";""160"";""RS"";""01"";""0817800"";1389;1389;13768;264;12"
"2025;""09"";""30049069"";""10"";""023"";""SC"";""04"";""0927501"";1;1;1223;1072;59"
"2025;""03"";""63071000"";""10"";""160"";""SC"";""04"";""0227700"";2;2;5;41;0"
"2025;""09"";""27101991"";""10"";""190"";""SC"";""01"";""0927700"";13304;13304;19041;5550;4"
"2025;""10"";""84313110"";""10"";""361"";""SP"";""04"";""0817600"";123;123;1341;870;5"
"2025;""08"";""90318099"";""11"";""249"";""RJ"";""04"";""0717700"";621;301;525508;10903;222"
"2025;""03"";""85365090"";""11"";""023"";""SC"";""04"";""0927501"";7087;1038;91192;5113;19"
"2025;""01"";""91119090"";""10"";""160"";""SP"";""04"";""0817700"";0;0;401;1;1"
"2025;""05"";""96032100"";""11"";""361"";""RJ"";""01"";""0717600"";2668760;30361;335289;16744;63"
"2025;""02"";""85444900"";""10"";""355"";""SP"";""04"";""0817600"";15;15;988;101;0"
"2025;""12"";""70198000"";""10"";""169"";""SP"";""01"";""0817800"";31528;31528;80469;3430;7"
"2025;""11"";""73145000"";""10"";""245"";""MG"";""04"";""0617700"";2;2;830;7;0"
"2025;""02"";""39259090"";""10"";""767"";""SP"";""04"";""0817600"";10;10;697;42;2"
"2025;""07"";""84159020"";""10"";""160"";""AM"";""01"";""0817800"";869;869;6952;846;4"
"2025;""02"";""84669320"";""10"";""160"";""SC"";""01"";""0927700"";663;663;10830;555;0"
"2025;""12"";""73239100"";""10"";""160"";""ES"";""01"";""0817800"";125;125;645;37;1"
"2025;""10"";""84818099"";""11"";""069"";""ES"";""04"";""0717700"";1;1;90;5;0"
"2025;""04"";""70091000"";""10"";""160"";""SC"";""01"";""0927800"";8906;8906;22502;2276;30"
"2025;""02"";""38249977"";""10"";""245"";""SP"";""01"";""0817800"";63900;63900;267504;3680;220"
"2025;""12"";""39249000"";""10"";""158"";""SP"";""04"";""0817600"";1;1;242;2;0"
"2025;""06"";""90291010"";""11"";""493"";""SP"";""04"";""0817700"";3;0;307;1;2"
"2025;""08"";""84219999"";""10"";""087"";""SP"";""04"";""0817700"";97;97;4219;408;1"
"2025;""08"";""94019100"";""10"";""160"";""RO"";""01"";""0817800"";12010;12010;14980;2088;31"
"2025;""06"";""85075010"";""11"";""023"";""SP"";""04"";""0817700"";2;2;371;94;0"
"2025;""11"";""19023000"";""10"";""386"";""RN"";""01"";""0417902"";996;996;1379;44;0"
"2025;""10"";""84135010"";""11"";""607"";""SC"";""04"";""0817600"";1;18;2555;59;9"
"2025;""07"";""62034300"";""11"";""275"";""SP"";""01"";""0817800"";160;65;4827;7;6"
"2025;""09"";""94051190"";""10"";""160"";""RS"";""04"";""0817700"";77;77;3102;411;0"
"2025;""03"";""84099117"";""11"";""249"";""SP"";""04"";""0817700"";10;1;1000;22;0"
"2025;""06"";""87089990"";""10"";""063"";""RJ"";""07"";""1017500"";0;0;18;0;0"
"2025;""01"";""90329099"";""10"";""267"";""SP"";""04"";""0817700"";0;0;9;1;0"
"2025;""11"";""73181400"";""10"";""161"";""RS"";""01"";""1017700"";1014;1014;2008;32;6"
"2025;""04"";""84099969"";""11"";""776"";""SP"";""01"";""0917800"";264;154;25103;61;13"
"2025;""01"";""27101999"";""10"";""245"";""MG"";""04"";""0817700"";1;1;225;27;0"
"2025;""03"";""90219080"";""10"";""249"";""SP"";""04"";""0817700"";95;95;305294;1286;123"
"2025;""02"";""95064000"";""10"";""249"";""SP"";""01"";""0817800"";2;2;455;0;0"
"2025;""06"";""87089990"";""10"";""455"";""SC"";""01"";""0927700"";0;0;23;0;0"
"2025;""04"";""40093290"";""10"";""160"";""SP"";""10"";""0817900"";9;9;677;4;0"
"2025;""12"";""73072900"";""10"";""573"";""SP"";""04"";""0817700"";0;0;414;2;0"
"2025;""01"";""29339919"";""10"";""361"";""RJ"";""01"";""0717600"";120;120;2619;158;2"
"2025;""02"";""84339010"";""10"";""386"";""SP"";""01"";""0817800"";125;125;3678;5;2"
"2025;""07"";""85367000"";""11"";""160"";""AL"";""01"";""0817800"";125;99;4136;8;9"
"2025;""03"";""49119900"";""10"";""676"";""SP"";""01"";""0817800"";12;12;1125;19;6"
"2025;""07"";""90328990"";""11"";""764"";""RJ"";""04"";""0717700"";3;4;3529;356;0"
"2025;""06"";""84439949"";""10"";""161"";""SP"";""04"";""0817700"";4;4;133;39;0"
"2025;""05"";""63041910"";""10"";""607"";""SP"";""01"";""0817800"";977;977;9852;307;2"
"2025;""10"";""84834090"";""11"";""149"";""SP"";""04"";""0817700"";20;21;3545;95;4"
"2025;""04"";""85447090"";""10"";""190"";""SP"";""04"";""0817700"";1;1;97;4;0"
"2025;""10"";""58063900"";""10"";""160"";""RS"";""01"";""1017700"";18;18;202;7;0"
"2025;""05"";""33012990"";""10"";""245"";""SC"";""01"";""0927700"";150;150;14086;56;4"
"2025;""11"";""55039020"";""10"";""497"";""PR"";""01"";""0817800"";108800;108800;224704;12600;0"
"2025;""03"";""84099120"";""11"";""386"";""SP"";""01"";""0817800"";4;0;24;0;0"
"2025;""03"";""30049049"";""10"";""611"";""GO"";""01"";""0817800"";111;111;40216;1024;35"
"2025;""07"";""90191000"";""10"";""160"";""CE"";""01"";""0817800"";121;121;484;16;0"
"2025;""04"";""85442000"";""10"";""190"";""SP"";""04"";""0817600"";14;14;2825;159;0"
"2025;""08"";""85444200"";""10"";""831"";""RS"";""01"";""0817800"";22;22;3839;2;0"
"2025;""06"";""87085080"";""11"";""249"";""MG"";""01"";""0817800"";38;1100;19656;723;4"
"2025;""08"";""73072200"";""10"";""493"";""MG"";""01"";""0817800"";16;16;1114;6;0"
"2025;""01"";""85013210"";""11"";""160"";""GO"";""01"";""0817800"";360;230;4702;175;0"
"2025;""10"";""90318099"";""11"";""160"";""PI"";""01"";""0417902"";2;0;64;0;1"
"2025;""06"";""87083090"";""11"";""375"";""SP"";""01"";""0817800"";2160;179;6569;977;1"
"2025;""12"";""84833090"";""11"";""023"";""SC"";""04"";""0927501"";5;0;7;2;0"
"2025;""10"";""84812090"";""11"";""249"";""RJ"";""04"";""0812000"";9;31;671;197;0"
"2025;""10"";""84713019"";""11"";""069"";""PR"";""04"";""0917900"";10;8;3250;280;0"
"2025;""08"";""83023000"";""10"";""023"";""PR"";""04"";""0817600"";791;791;11425;3895;4"
"2025;""03"";""84716053"";""11"";""160"";""ES"";""01"";""0727600"";30840;2525;14862;1293;12"
"2025;""08"";""73181600"";""10"";""386"";""BA"";""01"";""0517800"";91;91;367;97;0"
"2025;""11"";""73181400"";""10"";""190"";""SP"";""04"";""0817600"";0;0;1;0;0"
"2025;""01"";""29051210"";""10"";""249"";""SP"";""04"";""0817700"";6;6;544;85;0"
"2025;""09"";""73064000"";""10"";""271"";""RJ"";""04"";""0717700"";17;17;4076;369;0"
"2025;""07"";""84136011"";""11"";""764"";""PR"";""01"";""0917800"";42;220;14042;37;2"
"2025;""03"";""61099000"";""11"";""160"";""RO"";""01"";""0817800"";9302;1245;8866;439;16"
"2025;""07"";""90189099"";""11"";""375"";""SC"";""01"";""0927700"";134040;4488;210402;1468;0"
"2025;""09"";""82021000"";""10"";""351"";""RO"";""01"";""0817800"";443;443;618;166;0"
"2025;""04"";""72112300"";""10"";""160"";""PR"";""01"";""0917800"";27039;27039;15775;3300;0"
"2025;""09"";""29333943"";""10"";""361"";""RJ"";""04"";""0717700"";100;100;15000;355;0"
"2025;""05"";""39174090"";""10"";""087"";""SP"";""04"";""0817700"";1;1;68;7;0"
"2025;""02"";""39019030"";""10"";""160"";""SP"";""01"";""0817800"";5000;5000;20387;923;0"
"2025;""11"";""28030019"";""10"";""850"";""SC"";""01"";""0817800"";73700;73700;87897;4225;0"
"2025;""02"";""33021000"";""10"";""767"";""SP"";""04"";""0817600"";1103;1103;40368;6863;13"
"2025;""10"";""84818099"";""11"";""161"";""SC"";""04"";""0817600"";4;0;20;1;0"
"2025;""07"";""68129910"";""10"";""023"";""PR"";""01"";""0917800"";0;0;31;0;0"
"2025;""09"";""90049090"";""11"";""161"";""SP"";""01"";""0817800"";614;75;8984;56;11"
"2025;""04"";""73121090"";""10"";""023"";""GO"";""01"";""0817800"";7;7;828;2;0"
"2025;""02"";""84716053"";""11"";""399"";""MG"";""04"";""0817600"";5;5;461;15;0"
"2025;""03"";""87141000"";""10"";""493"";""SP"";""04"";""0817700"";26;26;3243;581;4"
"2025;""04"";""29411090"";""10"";""023"";""SP"";""04"";""0817700"";0;0;56;0;0"
"2025;""10"";""85371090"";""10"";""493"";""MG"";""04"";""0817600"";281;281;29811;4006;8"
"2025;""02"";""84733090"";""10"";""160"";""AM"";""01"";""0717600"";37;37;663;233;0"
"2025;""12"";""73261900"";""10"";""399"";""RJ"";""01"";""0717600"";27648;27648;121687;15600;129"
"2025;""06"";""70091000"";""10"";""776"";""AM"";""01"";""0317900"";568;568;5833;301;1"
"2025;""01"";""39211900"";""10"";""493"";""SC"";""01"";""0817800"";0;0;12;1;0"
"2025;""03"";""61161000"";""13"";""160"";""SP"";""01"";""0927700"";800;53;133;22;1"
"2025;""12"";""90318099"";""11"";""442"";""SP"";""01"";""0817800"";4;1;154;0;0"
"2025;""03"";""96121000"";""11"";""160"";""SP"";""04"";""0817700"";135;27;2017;592;0"
"2025;""02"";""90303990"";""11"";""249"";""SC"";""01"";""1017700"";1;2;872;5;1"
"2025;""07"";""29362940"";""10"";""538"";""SC"";""04"";""0817600"";25;25;46888;245;47"
"2025;""06"";""39203000"";""10"";""249"";""SP"";""01"";""0817800"";658;658;5351;38;8"
"2025;""04"";""87032410"";""11"";""023"";""ES"";""01"";""0727600"";21;32235;1131063;16466;3897"
"2025;""09"";""83014000"";""10"";""399"";""MG"";""01"";""0817800"";149;149;3408;62;1"
"2025;""07"";""04022110"";""10"";""845"";""SC"";""01"";""0927800"";50000;50000;193765;1235;0"
"2025;""05"";""87081000"";""11"";""249"";""SC"";""04"";""0817700"";1;3;106;105;0"
"2025;""11"";""86079900"";""10"";""072"";""AL"";""04"";""0817600"";40;40;6180;1119;0"
"2025;""08"";""83111000"";""10"";""160"";""MG"";""01"";""0917800"";100000;100000;83671;10060;79"
"2025;""08"";""87019300"";""11"";""160"";""MG"";""01"";""0927800"";19;50606;238429;31272;0"
"2025;""01"";""85162900"";""11"";""628"";""SP"";""01"";""0817800"";60;21;1879;3;1"
"2025;""03"";""87089200"";""11"";""245"";""PE"";""01"";""0817800"";350;357;2521;330;0"
"2025;""04"";""40093290"";""10"";""791"";""SP"";""04"";""0817700"";3;3;175;28;0"
"2025;""02"";""85362000"";""11"";""160"";""RS"";""01"";""1017700"";1424440;172232;1324913;44565;1766"
"2025;""10"";""87089990"";""10"";""628"";""RJ"";""01"";""0717600"";311;311;9466;389;0"
"2025;""05"";""84149031"";""11"";""023"";""SP"";""01"";""0817800"";34;113;4138;57;3"
"2025;""12"";""63025100"";""10"";""827"";""SP"";""04"";""0817600"";18;18;243;64;0"
"2025;""11"";""84149039"";""10"";""603"";""SP"";""01"";""0817800"";1269;1269;27551;570;63"
"2025;""03"";""84122110"";""11"";""271"";""PR"";""01"";""0817800"";2;52;1173;91;0"
"2025;""02"";""84229090"";""10"";""160"";""SC"";""04"";""0817600"";1;1;28;6;0"
"2025;""10"";""84238200"";""11"";""160"";""SC"";""01"";""0927700"";4530;1752;2452;270;5"
"2025;""08"";""39046910"";""10"";""160"";""SP"";""04"";""0817700"";100;100;2118;2663;1"
"2025;""11"";""48191000"";""10"";""160"";""PR"";""04"";""0917900"";12;12;19;192;0"
"2025;""12"";""73209000"";""10"";""386"";""SP"";""01"";""0817800"";929;929;16730;307;10"
"2025;""03"";""56031340"";""10"";""445"";""SP"";""01"";""0817800"";4633;4633;20344;246;0"
"2025;""12"";""84561119"";""11"";""160"";""RS"";""01"";""0717600"";44;2480;16804;814;0"
"2025;""02"";""85365090"";""11"";""023"";""PA"";""04"";""0217800"";1;0;419;16;0"
"2025;""05"";""29161490"";""10"";""249"";""SC"";""04"";""0817600"";9;9;22878;165;62"
"2025;""01"";""40094100"";""10"";""160"";""RS"";""01"";""1017700"";4;4;32;11;0"
"2025;""12"";""75051210"";""10"";""160"";""SP"";""01"";""0817800"";873;873;20830;2;5"
"2025;""10"";""84099140"";""11"";""399"";""AM"";""04"";""0227700"";18;1;772;15;0"
"2025;""07"";""28011000"";""10"";""301"";""RJ"";""04"";""0717700"";2;2;100;1753;25"
"2025;""06"";""90251990"";""11"";""386"";""SP"";""04"";""0817600"";1784;60;15106;1444;6"
"2025;""12"";""85122021"";""11"";""247"";""SC"";""01"";""0927700"";1;1;198;3;0"
"2025;""06"";""32110000"";""10"";""249"";""SP"";""01"";""0817800"";2330;2330;54067;656;30"
"2025;""05"";""84831090"";""11"";""160"";""SP"";""01"";""0817800"";1781119;248338;1548173;43833;2007"
"2025;""12"";""32089010"";""10"";""249"";""MG"";""01"";""0817800"";576;576;16963;1114;16"
"2025;""09"";""40092290"";""10"";""386"";""SP"";""01"";""0817800"";9047;9047;197615;5075;466"
"2025;""07"";""85411021"";""11"";""160"";""RS"";""04"";""0817700"";63210;1;730;37;0"
"2025;""04"";""72022900"";""10"";""245"";""SC"";""01"";""0927700"";69236;69236;138356;804;17"
"2025;""09"";""32041700"";""10"";""160"";""SP"";""04"";""0817600"";770;770;7248;5572;1"
"2025;""06"";""29159041"";""10"";""455"";""SC"";""01"";""0927800"";123900;123900;303004;10835;0"
"2025;""09"";""96170010"";""10"";""776"";""SP"";""04"";""0817700"";53;53;2436;302;0"
"2025;""09"";""85249100"";""11"";""160"";""SC"";""01"";""0927700"";98141;10677;936174;4885;615"
"2025;""01"";""29049919"";""10"";""160"";""PR"";""01"";""0917800"";180000;180000;1019992;49292;471"
"2025;""05"";""82119100"";""11"";""275"";""ES"";""04"";""0817600"";1;0;82;10;0"
"2025;""11"";""84839000"";""10"";""160"";""BA"";""04"";""0517801"";140;140;5200;1208;3"
"2025;""09"";""27111290"";""10"";""386"";""SP"";""01"";""0817800"";3950;3950;7238;204;0"
"2025;""03"";""90328925"";""11"";""249"";""SP"";""04"";""0817700"";1;0;18;0;0"
"2025;""12"";""90262090"";""11"";""455"";""ES"";""04"";""0817700"";5;16;4712;219;4"
"2025;""12"";""84149020"";""10"";""160"";""AL"";""01"";""0417902"";44;44;990;30;2"
"2025;""05"";""85423110"";""11"";""776"";""SP"";""04"";""0817700"";7883;2;11607;230;1"
"2025;""09"";""90211020"";""10"";""190"";""SP"";""04"";""0817600"";137;137;168204;3100;256"
"2025;""12"";""62023000"";""11"";""081"";""RJ"";""04"";""0717700"";24;7;233;21;0"
"2025;""11"";""85299040"";""10"";""160"";""SC"";""04"";""0817700"";1;1;110;12;5"
"2025;""04"";""49089000"";""10"";""190"";""SP"";""04"";""0817600"";1;1;212;18;0"
"2025;""11"";""73182200"";""10"";""628"";""SP"";""10"";""0817900"";1;1;81;0;0"
"2025;""10"";""91149000"";""10"";""741"";""AM"";""04"";""0227700"";0;0;140;2;0"
"2025;""07"";""32089010"";""10"";""249"";""MG"";""04"";""0817600"";104;104;9104;1071;0"
"2025;""07"";""84142000"";""11"";""160"";""MG"";""01"";""0817800"";11200;2308;13988;795;8"
"2025;""06"";""39191090"";""10"";""160"";""AM"";""01"";""0717600"";9;9;146;10;0"
"2025;""07"";""84839000"";""10"";""160"";""RS"";""07"";""1017800"";4564;4564;15873;712;41"
"2025;""06"";""85444200"";""10"";""351"";""RJ"";""04"";""0717700"";12;12;403;287;0"
"2025;""01"";""90292010"";""11"";""858"";""AM"";""01"";""0227600"";2100;1455;88882;592;14"
"2025;""11"";""73182900"";""10"";""275"";""SP"";""04"";""0817700"";41;41;15417;1551;12"
"2025;""06"";""40169990"";""10"";""160"";""RS"";""01"";""1017700"";14373;14373;80005;3281;73"
"2025;""11"";""09012100"";""10"";""607"";""ES"";""01"";""0717600"";49963;49963;250644;37330;463"
"2025;""12"";""31051000"";""10"";""493"";""SP"";""01"";""0817800"";398203;398203;1104463;17308;521"
"2025;""08"";""84139190"";""10"";""603"";""SP"";""04"";""0817700"";52;52;4848;396;1"
"2025;""04"";""87083090"";""11"";""764"";""PR"";""04"";""0917900"";189;1535;15272;9501;4"
"2025;""05"";""73151210"";""10"";""399"";""AM"";""01"";""0817800"";767;767;10806;922;2"
"2025;""11"";""64041900"";""13"";""420"";""SP"";""01"";""0817800"";105;116;7428;44;8"
"2025;""11"";""84814000"";""11"";""767"";""MG"";""04"";""0617700"";8;2;1769;8;1"
"2025;""09"";""72101200"";""10"";""160"";""PR"";""01"";""0917800"";54697;54697;42914;10125;122"
"2025;""11"";""49070090"";""10"";""161"";""AM"";""01"";""0227600"";0;0;11;3;0"
"2025;""04"";""72193500"";""10"";""827"";""RS"";""01"";""1017700"";16162;16162;32347;1108;35"
"2025;""07"";""85365030"";""11"";""160"";""PR"";""04"";""0917900"";30200;7;12651;270;0"
"2025;""04"";""22042100"";""17"";""607"";""SC"";""01"";""0917800"";8925;8925;46674;497;23"
"2025;""01"";""90229091"";""10"";""741"";""MG"";""04"";""0817700"";2;2;2537;14;1"
"2025;""02"";""85159000"";""10"";""386"";""RS"";""04"";""1017801"";1;1;367;25;0"
"2025;""09"";""84814000"";""11"";""386"";""SP"";""04"";""0717700"";1;31;5444;442;0"
"2025;""03"";""87084019"";""11"";""249"";""SP"";""04"";""0817600"";1;5;203;19;0"
"2025;""08"";""84818039"";""11"";""249"";""SC"";""01"";""0927700"";10;3;198;7;0"
"2025;""04"";""84833029"";""11"";""072"";""RS"";""01"";""1017700"";4;1;134;2;0"
"2025;""01"";""70196600"";""10"";""160"";""SP"";""01"";""0817800"";35580;35580;57007;9360;97"
"2025;""03"";""62024000"";""11"";""160"";""SC"";""01"";""0927700"";780586;510924;5523034;194178;2479"
"2025;""02"";""40091100"";""10"";""361"";""PR"";""04"";""0817700"";9;9;284;18;0"
"2025;""02"";""61034200"";""11"";""160"";""SP"";""01"";""0817800"";13359;4956;74471;1288;3"
"2025;""12"";""90262090"";""11"";""670"";""SC"";""04"";""0927800"";460;89;53013;912;0"
"2025;""04"";""84798999"";""11"";""160"";""RO"";""04"";""0817600"";1;1;49;14;0"
"2025;""07"";""84672999"";""11"";""399"";""PR"";""01"";""0917800"";414;1737;55420;931;26"
"2025;""02"";""94013900"";""11"";""160"";""SP"";""01"";""0817800"";59547;567065;1147162;249430;1201"
"2025;""10"";""20021000"";""10"";""386"";""PR"";""01"";""0927800"";93492;93492;95216;1920;175"
"2025;""10"";""70191290"";""10"";""240"";""PE"";""01"";""0417902"";122680;122680;79020;2492;260"
"2025;""07"";""85030090"";""10"";""249"";""PA"";""01"";""0817800"";1;1;534;0;0"
"2025;""10"";""48191000"";""10"";""160"";""PR"";""01"";""0917800"";4469;4469;6360;1242;13"
"2025;""02"";""84219910"";""10"";""365"";""SP"";""01"";""0817800"";0;0;1;0;0"
"2025;""07"";""85176294"";""11"";""160"";""SP"";""04"";""0717700"";49;150;50058;960;0"
"2025;""02"";""58063200"";""10"";""160"";""SC"";""01"";""0927800"";119673;119673;354314;32841;421"
"2025;""01"";""39211100"";""10"";""160"";""MG"";""01"";""0817800"";152;152;316;20;0"
"2025;""07"";""84413090"";""11"";""160"";""SC"";""01"";""0927800"";1;15000;97000;12750;0"
"2025;""07"";""48239099"";""10"";""023"";""PR"";""04"";""0917900"";0;0;30;0;0"
"2025;""10"";""61046200"";""11"";""576"";""SP"";""04"";""0817600"";6240;860;20883;2797;3"
"2025;""11"";""61052000"";""11"";""858"";""SP"";""04"";""0817700"";44;10;1189;113;0"
"2025;""08"";""84249090"";""10"";""023"";""SP"";""01"";""0817800"";9104;9104;245376;8793;119"
"2025;""03"";""84123110"";""11"";""023"";""RO"";""04"";""0917900"";55;11;4021;91;11"
"2025;""02"";""62046300"";""11"";""858"";""SC"";""04"";""0817700"";7;1;152;67;0"
"2025;""05"";""39269090"";""10"";""361"";""AM"";""01"";""0927700"";741;741;9047;310;1"
"2025;""07"";""85423920"";""11"";""190"";""PR"";""04"";""0917900"";404;1;522;33;6"
"2025;""06"";""95030099"";""11"";""160"";""AL"";""01"";""0817800"";94741;41617;138648;12421;247"
"2025;""10"";""85365090"";""11"";""399"";""SP"";""04"";""0817700"";15726;87;21866;2603;27"
"2025;""03"";""90019010"";""10"";""493"";""MG"";""04"";""0817700"";181;181;2932;1437;2"
"2025;""09"";""30024250"";""10"";""845"";""RS"";""07"";""1010252"";774;774;17157;116;25"
"2025;""01"";""85103000"";""11"";""160"";""AL"";""01"";""0717600"";216112;20932;47120;8502;0"
"2025;""07"";""73102990"";""10"";""249"";""DF"";""04"";""0817600"";15;15;1386;196;0"
"2025;""09"";""73181500"";""10"";""023"";""SC"";""04"";""0927501"";165;165;10951;927;11"
"2025;""11"";""85369090"";""11"";""160"";""SP"";""01"";""0927700"";103000;3762;14085;1113;0"
"2025;""12"";""68151900"";""10"";""249"";""BA"";""04"";""0517801"";0;0;47;2;0"
"2025;""11"";""25280000"";""10"";""097"";""SP"";""07"";""0147600"";14803000;14803000;4064455;824851;1197"
"2025;""03"";""39081023"";""10"";""160"";""SP"";""04"";""0817600"";100;100;439;1221;0"
"2025;""08"";""84133010"";""11"";""628"";""AM"";""01"";""0227600"";324;97;6434;69;1"
"2025;""07"";""84136090"";""11"";""249"";""MG"";""04"";""0817700"";1;2;9750;50;2"
"2025;""05"";""62014000"";""11"";""455"";""MG"";""01"";""0817800"";750;441;12714;362;4"
"2025;""08"";""84818093"";""11"";""361"";""SP"";""04"";""0817600"";9;570;11568;6284;0"
"2025;""11"";""84716053"";""11"";""351"";""PE"";""01"";""0727600"";3000;334;1018;92;0"
"2025;""10"";""85113020"";""11"";""249"";""SP"";""01"";""0817800"";1836;294;62372;171;269"
"2025;""12"";""68159990"";""10"";""247"";""RJ"";""04"";""0817700"";1;1;213;4;0"
"2025;""03"";""95030080"";""11"";""160"";""SC"";""01"";""0927800"";530811;48833;157449;29560;68"
"2025;""10"";""33011990"";""10"";""386"";""SP"";""01"";""0817800"";294;294;31015;207;4"
"2025;""02"";""90183119"";""11"";""538"";""RJ"";""04"";""0717700"";50;2;1;9;0"
"2025;""05"";""63025100"";""10"";""361"";""SC"";""04"";""0817600"";0;0;184;2;0"
"2025;""05"";""84819090"";""10"";""375"";""PR"";""04"";""0917900"";2;2;947;733;1"
"2025;""09"";""39199010"";""10"";""628"";""AM"";""04"";""0227700"";0;0;6;19;0"
"2025;""04"";""94032090"";""11"";""351"";""SP"";""01"";""0817800"";17880;1019;5414;432;0"
"2025;""08"";""72179000"";""10"";""160"";""SC"";""01"";""0817800"";40000;40000;38300;4126;0"
"2025;""03"";""69149000"";""10"";""628"";""PR"";""04"";""0817600"";5;5;538;49;0"
"2025;""10"";""39269022"";""10"";""245"";""SC"";""04"";""0817600"";34;34;5400;169;0"
"2025;""11"";""85381000"";""10"";""160"";""PR"";""01"";""0917800"";11422;11422;68876;8759;125"
"2025;""05"";""82130000"";""10"";""351"";""SC"";""01"";""0927800"";5750;5750;36000;995;0"
"2025;""06"";""85333110"";""11"";""271"";""RS"";""01"";""0817800"";300;10;8064;24;7"
"2025;""09"";""73151290"";""10"";""246"";""ES"";""01"";""0717600"";35;35;2739;16;6"
"2025;""06"";""29142990"";""10"";""361"";""SP"";""01"";""0817800"";74000;74000;577342;15062;788"
"2025;""09"";""84842000"";""10"";""399"";""RJ"";""04"";""0717700"";45;45;10784;556;0"
"2025;""11"";""94054900"";""10"";""160"";""PR"";""04"";""0917900"";0;0;1;1;0"
"2025;""12"";""84821010"";""11"";""386"";""RJ"";""04"";""0717700"";20;43;200940;2369;137"
"2025;""07"";""87082100"";""11"";""603"";""SP"";""01"";""0817800"";222;196;2469;233;1"
