CO_ANO;CO_MES;CO_NCM;CO_UNID;CO_PAIS;SG_UF_NCM;CO_VIA;CO_URF;QT_ESTAT;KG_LIQUIDO;VL_FOB
2025;04;07114000;10;351;MA;01;0317903;147;147;136
2025;02;85444200;10;158;SP;04;0817600;35;35;10664
2025;08;56031290;10;586;PR;07;0917500;25;25;742
2025;10;87032210;11;647;SP;01;0817800;7;8673;90230
2025;10;94017900;11;063;RS;07;1017503;25644;47900;233944
2025;08;85471000;10;249;SP;04;0817700;0;0;40
2025;09;73182200;10;063;SC;07;1017500;84;84;705
2025;06;02023000;10;386;GO;01;0817800;415247;415247;3032800
2025;02;60063220;10;845;SP;01;0817800;559;559;5275
2025;05;07096000;10;163;SC;01;0927700;41;41;170
2025;09;30043290;10;493;SP;04;0817600;84;84;17065
2025;02;84672993;11;493;SP;04;0817700;2;4;66
2025;05;33042010;10;169;PR;01;0917800;11;11;1008
2025;05;85365090;11;249;SC;04;0817600;128;14;617
2025;09;27101911;16;169;DF;04;0117600;97;76959;77073
2025;09;68132000;10;097;RO;07;0250151;152;152;1730
2025;08;95044000;11;827;ES;01;0727600;0;0;4
2025;10;85363090;11;589;SP;01;0817800;336;4;874
2025;03;96033000;11;850;RS;01;1017700;1920;62;2574
2025;11;44111410;16;647;PR;01;0917800;32;26462;12570
2025;02;07070000;10;676;RS;01;1017700;380;380;361
2025;04;33059000;10;040;MG;01;0817800;96382;96382;124852
2025;06;61022000;11;628;SC;04;0817700;1;0;4
2025;10;07032090;10;077;MA;01;0317903;32;32;288
2025;08;02071424;10;199;MT;01;0917800;146000;146000;73689
2025;06;39269090;10;365;SP;01;0817800;62;62;2286
2025;07;35051000;10;628;SP;01;0817800;26500;26500;39246
2025;11;32061990;10;850;SC;01;0927700;9733;9733;26659
2025;09;84099999;10;063;SP;07;1017503;51999;52218;1250975
2025;03;90230000;10;239;PE;04;0817700;2;2;1254
2025;01;07093000;10;090;RJ;01;0717800;20;20;22
2025;09;39251000;10;325;AP;07;0240151;2;20;111
2025;12;07102100;10;580;RJ;01;0717600;5;5;20
2025;02;84219999;10;063;RS;07;1017503;21;21;318
2025;05;13021400;10;249;AM;04;0227700;0;0;0
2025;01;34029039;10;434;BA;01;0517800;6;6;39
2025;03;40091100;10;780;SP;04;0817600;0;0;20
2025;08;44111310;16;580;SP;01;0817800;25;18773;6606
2025;06;84362900;11;097;PR;07;0147600;150;104;4389
2025;02;07101000;10;301;SC;01;0917800;400;400;280
2025;10;85412120;11;190;SP;04;0817700;6000;0;273
2025;07;12099100;10;586;SP;07;0917500;918;918;51913
2025;08;02062100;10;351;AC;01;0917800;12417;12417;20315
2025;09;40093100;10;776;SP;04;0817600;252;252;4802
2025;05;55101111;10;586;SP;07;0917500;63086;63086;192303
2025;07;88072000;10;586;SP;04;0817600;0;0;2120
2025;03;20079990;10;301;RJ;01;0717600;1;1;15
2025;02;84798999;11;845;SP;07;1017701;759;4192;43871
2025;10;49111090;10;196;RS;04;0817600;135;135;240
2025;10;84839000;10;589;SC;01;0927700;41;41;240
2025;09;21041011;10;434;SC;01;0917800;10;10;98
2025;09;03038952;10;351;SP;01;0717800;40;40;103
2025;07;16025000;10;467;SP;01;0817800;50401;50401;273745
2025;03;85044050;11;317;SC;01;0927800;130;369;35975
2025;08;64029990;13;063;BA;07;1017503;23371;8922;309394
2025;09;90328982;11;845;SP;07;1017701;6;0;316
2025;10;30064011;10;158;PR;04;0817700;0;0;48
2025;02;39231090;10;097;RS;07;0230155;6;6;31
2025;09;08109016;10;245;GO;04;0417901;1800;1800;8418
2025;11;68042211;10;586;SC;04;0817700;0;0;159
2025;01;87084090;11;240;SP;01;0817800;10;148;5583
2025;02;90211020;10;845;SP;07;1010252;2053;2053;4634
2025;09;85176259;11;245;SP;04;0817600;12;1;21187
2025;01;02062910;10;431;MS;01;0817800;5003;5003;17155
2025;11;85094090;11;586;SC;07;0917500;326;670;7461
2025;10;32100020;10;586;PR;07;0917500;160;160;3086
2025;01;83016000;10;063;SP;01;0817800;365;365;31526
2025;03;83023000;10;586;SP;15;0917500;2;2;57
2025;12;82100010;10;586;PR;15;0917500;752;752;3015
2025;01;27101911;16;815;SP;04;0817700;4;3779;3128
2025;02;40161010;10;169;SP;04;0817700;1;1;168
2025;10;07031019;10;741;RJ;01;0717600;410;410;712
2025;05;23040090;21;386;RS;01;1017700;70050;70050000;22563895
2025;05;30049049;10;607;GO;04;0817600;2;2;100
2025;10;19059010;10;160;CE;01;0317900;0;0;2
2025;03;71132000;10;628;GO;04;0817600;1;1;1757
2025;07;84295199;11;317;PR;01;0917800;2;7740;76798
2025;11;27101922;16;083;RJ;01;0717600;193;180004;91442
2025;05;94054200;10;580;RS;04;0817700;0;0;141
2025;03;84821010;11;097;RO;07;0250151;130;22;185
2025;10;62046900;11;573;RJ;04;0817700;6;1;201
2025;05;87085080;11;589;SP;04;0817700;8;48;3159
2025;02;10051000;10;275;PE;04;0817600;21;21;211
2025;12;60041042;10;158;SC;04;0817700;607;607;5829
2025;02;87082999;11;063;SP;01;0817800;132278;94846;926116
2025;10;28289011;10;741;PR;01;0817800;25;25;10
2025;10;02071422;10;301;SP;01;0817800;40;40;161
2025;06;19053100;10;586;RJ;07;0917500;8390;8390;18596
2025;12;76161000;10;847;SP;04;0817600;10;10;2538
2025;06;17041000;10;776;SP;01;0817800;9720;9720;22409
2025;10;73182900;10;493;RS;01;1017700;0;0;21
2025;05;07049000;10;628;MA;01;0317903;30;30;45
2025;10;62052000;11;586;PR;07;0917501;128;24;2186
2025;08;15180090;10;573;GO;01;0817800;21220;21220;22213
2025;01;73182200;10;580;SP;01;0817800;14;14;209
2025;10;02071210;10;301;RS;01;1017700;240;240;543
2025;03;85452000;10;317;PR;04;0817700;8;8;2320
2025;09;58064000;10;337;RR;07;0260152;1;1;140
2025;05;87089481;11;158;MG;04;0817600;1;3;130
2025;10;32041990;10;158;SP;07;1017500;320;320;18120
2025;03;07129020;10;720;MA;01;0317903;6;6;27
2025;09;90261029;11;493;PR;01;0917800;10;10;10
2025;07;69072100;15;586;SC;07;0917500;158393;3187729;1230301
2025;11;84799090;10;715;RS;01;0917800;0;0;10
2025;01;84249090;10;196;SP;01;0817800;1;1;82
2025;12;08045020;10;072;SP;04;0817600;1144;1144;2019
2025;10;40169300;10;063;SP;07;1017504;166;166;34520
2025;04;09041100;10;163;RS;01;1017700;2;2;36
2025;03;59061000;10;434;PR;01;0917800;0;0;89
2025;12;87043190;11;200;PR;01;0917800;3;4266;41974
2025;06;16023220;10;434;RJ;01;0717800;29;29;126
2025;11;94032090;11;158;PR;07;1017500;4;31;1439
2025;02;74152100;10;845;SP;07;1010252;0;0;21
2025;10;87042190;11;063;PR;01;0917800;39;136500;1099554
2025;02;60041043;10;169;SC;04;0927501;358;358;2676
2025;04;84339090;10;586;SC;15;0917500;36;36;510
2025;02;84842000;10;249;MG;01;0817800;2;2;527
2025;03;84329000;10;097;PR;07;0147600;852;852;15659
2025;12;20082010;10;580;SP;01;0817800;66;66;384
2025;08;84839000;10;239;SP;04;0817600;255;255;20980
2025;01;61062000;11;607;SC;04;0817700;201;61;2840
2025;03;84829990;10;275;RJ;04;0717700;1;1;35405
2025;11;85176249;11;244;SP;04;0817600;2;20;8781
2025;06;90262090;11;063;PR;07;1017503;7;0;566
2025;07;85364100;11;063;RS;07;1017500;740;75;4863
2025;01;39161000;10;063;RS;07;1017500;110;110;2039
2025;11;04061010;10;628;CE;01;0317900;12;12;98
2025;04;84798999;11;063;SP;04;0817700;1;30;2138
2025;10;85369090;11;776;SP;04;0817600;200000;55;3176
2025;05;35040090;10;063;RS;07;1017500;13500;13500;81332
2025;07;07020000;10;359;MA;01;0317903;20;20;44
2025;08;18069000;10;077;BA;01;0517800;5;5;31
2025;12;85094010;11;063;PR;04;0817700;5;9;83
2025;10;56072900;10;586;PR;07;0917500;139;139;495
2025;12;19059090;10;301;PR;01;0710251;35;35;158
2025;09;63026000;10;434;ES;01;0710251;25;25;90
2025;10;90328923;11;063;PR;07;1017503;4;1;617
2025;01;29144099;10;063;RJ;07;1017500;4;4;52
2025;12;20054000;10;249;ES;01;0727600;10;10;31
2025;02;07061000;10;087;MA;01;0317903;20;20;39
2025;11;12119090;10;548;SC;01;0927800;5;5;174
2025;05;07122000;10;467;ES;01;0727600;40;40;31
2025;09;03032300;10;580;SC;01;1017700;18;18;67
2025;07;40117010;11;097;SP;07;0147600;104;1781;9671
2025;09;02063000;10;476;PR;01;0717600;52;52;488
2025;12;73231000;10;607;SP;01;0817800;1;1;29
2025;04;20098990;10;445;SP;01;0817800;2;2;4
2025;12;19023000;10;337;RR;00;0260152;150;150;183
2025;02;02071422;10;063;SC;07;1017503;161070;161070;483431
2025;03;87085080;11;493;SP;04;0817600;2;437;7081
2025;01;85312000;11;232;SP;01;0817800;17;14;13688
2025;02;10062020;10;137;PR;01;0917800;12;12;20
2025;09;08071100;10;467;PA;01;0217800;200;200;179
2025;02;38061000;10;756;MG;01;0817800;135000;135000;176152
2025;11;84849000;10;158;PR;07;1017500;29;29;2901
2025;03;02071412;10;741;MT;01;0927700;18090;18090;20475
2025;11;72149100;10;097;SP;07;0147600;5862;5861;22426
2025;06;72141090;10;434;ES;01;0727600;12;12;71
2025;10;39095029;10;063;SP;04;0817600;0;0;1
2025;10;73261900;10;158;SP;04;0817700;365;365;28149
2025;11;15099090;10;580;ES;01;0717800;1;1;19
2025;10;19023000;10;845;PR;07;1017701;1037;1037;8640
2025;07;85071090;11;063;PR;07;1017500;8130;165745;407919
2025;07;90106000;11;063;RS;07;1017500;9;505;11397
2025;11;12024200;10;077;SC;01;0927700;9;9;40
2025;10;07061000;10;077;RJ;01;0717800;42;42;56
2025;02;62031200;11;607;RJ;04;0717700;4;2;159
2025;07;90261019;11;249;PR;04;0917900;1;2;7395
2025;07;84818021;11;190;PR;01;0917800;3;0;81
2025;10;30049099;10;434;SP;01;0917800;8;8;312
2025;05;19021100;10;160;SP;01;0817800;57;57;129
2025;01;85176259;11;361;SP;04;0817600;3;34;59976
2025;10;84195010;11;249;SP;07;1017500;2;338;16711
2025;12;02071434;10;756;GO;01;0927700;7580;7580;4008
2025;02;64029990;13;580;RS;04;0817600;247;109;2574
2025;06;15092000;10;580;AM;01;0227600;5;5;155
2025;04;70099100;10;845;RS;07;1010351;3120;3120;6696
2025;09;15081000;10;301;SP;01;0817800;47;47;104
2025;12;73211100;11;097;MG;07;0147600;168;1293;10255
2025;02;39012029;10;063;MG;07;1017500;2025;2025;3544
2025;06;64069090;10;580;ES;01;0727600;2;2;26
2025;05;85075010;11;580;RS;01;1017700;6;1;24
2025;06;31022100;10;586;PR;07;0917500;421000;421000;100700
2025;08;19023000;10;494;AM;01;0227600;19;19;108
2025;01;41079210;15;493;RS;04;0817700;16;23;173
2025;09;87019490;11;063;PR;07;1017500;7;35885;311115
2025;06;76012000;10;586;SC;07;0917500;4320;4320;21785
2025;01;25222000;10;845;RS;07;1010252;36600;36600;4128
2025;07;61052000;11;275;RJ;04;0817600;16;3;225
2025;06;94042900;11;845;SP;07;1010253;120;3000;8482
2025;11;85369010;11;023;MG;04;0817700;3;0;132
2025;06;40169300;10;097;RS;07;0147600;166;166;8986
2025;08;73239900;10;586;SP;07;0917500;2237;2237;12608
2025;03;62052000;11;097;GO;04;0817600;42;11;1291
2025;11;40093100;10;239;SP;04;0817600;1;1;44
2025;03;33021000;10;573;CE;01;0817800;20200;20200;217000
2025;10;84213990;11;845;PR;04;0817700;4;4;70
2025;01;70091000;10;196;MG;04;0617700;1;1;83
2025;03;02032200;10;434;SP;01;0817800;723;723;3396
2025;05;20089100;10;249;SC;01;1017700;7493;7493;29564
2025;03;33051000;10;820;SP;01;0817800;22;22;150
2025;05;39235000;10;434;PR;01;0917800;308;308;26
2025;01;84368000;11;317;SP;01;0817800;36;7339;55215
2025;08;84371000;11;169;SC;04;0817700;1;717;62400
2025;12;84099111;11;275;RS;04;0817700;16;20;2368
2025;09;07070000;10;434;RJ;01;0710251;10;10;23
2025;10;85269200;11;589;SP;01;0817800;4;0;38
2025;08;27090010;16;160;SP;01;0817800;151306;131906650;62091572
2025;07;04061010;10;163;SP;01;0917800;8;8;58
2025;12;48183000;10;232;SP;01;0817800;17;17;78
2025;08;61072200;11;196;SC;04;0927501;12;1;72
2025;01;17019900;21;488;SP;01;0817800;4590;4590000;2176548
2025;01;84148011;11;158;SP;07;1017500;1;17;519
2025;12;12074090;10;160;MT;01;0817800;3132800;3132800;3068755
2025;06;74081900;10;845;SP;07;1010351;25576;25576;266305
2025;07;02032900;10;040;GO;01;0927700;34740;34740;32414
2025;02;09012100;10;741;CE;01;0317900;6;6;99
2025;07;30024290;10;365;SP;04;0817600;38;38;102544
2025;06;07051900;10;580;PR;01;0817800;75;75;73
2025;04;84679200;10;586;PR;07;0917500;3;3;51
2025;06;07051100;10;160;RS;01;1017700;30;30;86
2025;10;90183999;11;239;SP;04;0817700;598800;4792;59753
2025;10;84834090;11;063;PR;07;1017500;90;2;87
2025;10;02071434;10;341;DF;01;0817800;279750;279750;218373
2025;02;48114110;10;137;PR;01;0917800;0;0;7
2025;01;11010010;10;077;AL;01;0440151;150;150;8
2025;05;40112090;11;317;SP;01;0817800;383;6302;24391
2025;11;84323110;11;239;RS;01;1017700;2;8670;95428
2025;03;29349939;10;317;SP;01;0817800;100;100;1115
2025;08;39031900;10;097;SP;07;0147600;5000;5000;8750
2025;01;04022110;10;607;RJ;01;0717600;3;3;31
2025;08;85322200;11;246;RS;04;1017801;2720;51;4761
2025;12;20019000;10;580;ES;01;0717800;25;25;188
2025;09;73182200;10;589;PR;04;0817700;1;1;45
2025;11;85321000;11;493;SC;01;0927700;348;719;10260
2025;01;51012100;10;845;RS;07;1010351;24961;24961;14976
2025;07;20058000;10;301;RJ;01;0710251;2;2;6
2025;07;84835010;11;756;SC;01;0817800;1300;677;7781
2025;07;21069029;10;351;SP;01;0817800;6;6;89
2025;01;19021900;10;351;SC;01;0927700;58;58;220
2025;01;84822010;11;169;SP;01;0817800;122;87;1497
2025;08;90178010;11;386;SC;01;0927800;8;104;17
2025;01;11010010;10;467;ES;01;0727600;54;54;145
2025;08;84145990;11;317;SC;04;0817700;2;9;550
2025;01;84733049;11;249;SP;04;0817600;41;19;46693
2025;08;56074900;10;386;SC;01;0927800;0;0;8
2025;04;75030000;10;361;SP;01;0817800;2822;2822;23127
2025;09;02032900;10;476;ES;01;0717800;10;10;43
2025;01;84812090;11;275;SP;01;0817800;82;112;16763
2025;03;73043990;10;087;MG;01;0717600;348534;348534;188573
2025;10;40103400;10;154;SP;04;0817700;5;5;266
2025;07;33061000;10;586;MG;07;0147800;50;50;213
2025;01;90182090;11;603;SP;04;0817700;2;102;30054
2025;11;07039090;10;741;RJ;01;0717800;11;11;75
2025;03;42033000;10;063;RS;04;0817600;78;78;4302
2025;10;62114900;11;158;SP;04;0817600;1;0;46
2025;03;73053100;10;345;SP;01;0817800;640;640;3198
2025;10;04051000;10;607;PR;01;0917800;6;6;46
2025;10;39222000;10;586;SP;07;0147800;410;410;5231
2025;03;85177190;11;063;SP;04;0817600;10;89;1269
2025;09;85049090;10;548;SC;04;0817700;0;0;7
2025;06;08072000;10;538;CE;01;0317900;21;21;17
2025;04;22084000;17;399;RJ;01;0717800;12;12;116
2025;10;30039099;10;434;CE;01;0317900;0;0;18
2025;01;62023000;11;589;RJ;04;0817600;2;1;190
2025;03;08041020;10;434;AM;01;0227600;1;1;17
2025;12;73110000;10;301;PA;01;0217800;2;2;105
2025;03;85437099;11;158;MG;04;0617700;3;0;108
2025;06;38140090;10;158;SC;07;1017503;480;480;1509
2025;05;18063120;10;249;PR;01;0917800;7880;7880;65664
2025;03;94036000;11;770;SP;01;0817800;3;353;317
2025;04;10063021;10;741;SP;01;0917800;100;100;130
2025;01;84679900;10;589;PR;04;0817700;22;22;619
2025;01;21011110;21;538;ES;01;0717600;0;1;94
2025;10;39139090;10;493;SP;04;0817600;0;0;9
2025;10;85111000;11;580;SP;01;0817800;5000;246;5336
2025;08;84659390;11;586;PR;07;0917500;4;413;20100
2025;07;16042090;10;434;SC;01;0917800;100;100;618
2025;01;27129000;10;245;BA;01;0517800;24000;24000;61229
2025;06;02023000;10;240;RO;01;0817800;54896;54896;270731
2025;06;85364900;11;573;RS;04;0817600;6;6;1722
2025;09;73182900;10;647;SP;04;0817700;0;0;129
2025;08;84431990;11;169;SP;04;0817700;5;0;86
2025;03;02064900;10;434;ES;01;0727600;60;60;153
2025;06;38070000;10;097;MG;07;0147600;500;500;2445
2025;04;07051100;10;741;RS;01;1017800;18;18;7
2025;03;84669340;10;097;SP;07;0230155;1;1;30
2025;11;27090010;16;249;RJ;01;0710200;239020;230400367;80532537
2025;06;85371090;10;493;PR;04;0817600;13;13;40
2025;03;39264000;10;249;RJ;04;0817700;1;1;302
2025;02;85061039;11;077;SP;01;0817800;3;0;60
2025;07;73181500;10;345;RS;01;1017700;22;22;512
2025;03;64029990;13;607;BA;04;0817600;54;31;1099
2025;03;70099200;10;249;SC;01;0817800;42;42;123
2025;07;38061000;10;756;MG;01;0817800;81000;81000;109539
2025;07;76169900;10;169;SP;04;0817700;965;965;106085
2025;11;84842000;10;087;SP;01;0817800;1;1;2781
2025;02;76071990;10;474;SP;04;0817600;14;14;1463
2025;12;02071432;10;607;RS;01;0917800;26880;26880;25155
2025;05;90291010;11;589;RS;04;0817700;10;9;394
2025;12;38089199;10;767;SP;04;0817700;16;16;264
2025;10;39211900;10;756;SP;04;0817600;81;81;1501
2025;12;72192200;10;063;SP;07;1017500;4900;4900;10210
2025;04;44079990;16;161;PR;01;0917800;254;169560;55812
2025;08;96032900;11;586;MS;07;0147800;2;1;34
2025;02;39172300;10;040;MG;01;0817800;48300;48300;115575
2025;06;39203000;10;158;PR;07;1017500;44322;44322;99615
2025;01;09011110;21;053;ES;01;0817800;26;26400;127472
2025;06;07101000;10;575;PR;01;0917800;300;300;281
2025;10;08062000;10;776;SP;01;0717800;2;2;15
2025;07;22029900;17;351;PR;01;0917800;659;659;360
2025;03;02032900;10;467;PE;01;0440151;42;42;220
2025;07;84295199;11;589;PR;01;0817800;10;36950;347767
2025;04;02023000;10;177;RS;01;0927800;21129;21129;46582
2025;10;48171000;10;580;SP;04;0817600;107;18;636
2025;04;82119390;11;586;MG;07;0917500;83;6;103
2025;02;02064900;10;193;SC;01;0717600;252785;252785;142373
2025;11;32082019;10;063;SP;07;1017503;30247;29794;446363
2025;07;11041200;10;351;MA;01;0317903;13;13;11
2025;11;84832000;11;586;SC;15;0917500;4;4;157
2025;01;29181690;10;063;RJ;07;1017500;33000;33000;50449
2025;03;85472090;10;063;SP;01;0817800;0;0;9
2025;09;85299030;10;063;MG;07;1017503;84;3;3400
2025;09;84198999;11;845;RS;07;1010252;100;109;895
2025;05;84834090;11;158;SP;07;1017500;3352;3290;82133
2025;10;26030090;10;160;SP;01;0517800;279525;279525;201906
2025;03;49111090;10;845;SC;04;0817700;0;0;1
2025;04;84825010;11;741;SP;01;0817800;6;6;92
2025;03;85184000;11;249;SP;04;0817600;4413;8665;485999
2025;03;61082200;11;040;CE;04;0817600;580;33;1989
2025;02;69031011;10;845;PR;04;0817600;121;121;3487
2025;01;02071431;10;291;SP;01;0817800;81024;81024;22290
2025;06;39191090;10;158;SP;04;0817600;1;1;359
2025;12;40169300;10;850;SP;04;0817700;0;0;33
2025;05;71129100;10;375;ND;04;0817600;0;0;1172
2025;10;23040090;21;365;GO;01;0817800;6700;6700000;2214149
2025;07;85414900;11;275;SP;01;0917800;5;0;3168
2025;03;03031900;10;434;RJ;01;0710251;76;76;920
2025;11;20058000;10;434;RJ;01;0717600;6;6;31
2025;10;04064000;10;476;RS;01;1017800;3;3;51
2025;04;84133030;11;586;PR;04;0817600;3;9;463
2025;03;84849000;10;023;RS;01;1017700;25;25;7598
2025;04;84099999;10;386;MG;01;0817800;35965;35965;438568
2025;12;84842000;10;063;SP;04;0817600;0;0;270
2025;05;04022120;10;351;SP;01;0817800;16;16;32
2025;12;84099111;11;239;SP;01;0817800;16;7;164
2025;03;83016000;10;493;RS;04;0817600;0;0;39
2025;04;90269010;10;249;SC;01;0927700;0;0;47
2025;12;85129000;10;063;SP;01;0817800;1549;1549;36566
2025;09;73182900;10;249;RS;01;1017700;180;180;6731
2025;12;83014000;10;845;RS;07;1017701;131;131;1319
2025;09;63011000;11;043;RS;01;1017700;3;3;236
2025;11;35061090;10;603;MS;04;0817700;5;5;3000
2025;10;68051000;10;580;SP;01;0817800;4576;4576;16469
2025;09;84292090;11;580;SP;01;0817800;1;17120;106355
2025;01;73182400;10;023;SC;01;0817800;7;7;176
2025;09;33049910;10;158;SP;07;1017500;995;995;17794
2025;03;39013090;10;607;SC;04;0817600;0;0;0
2025;11;33051000;10;073;SP;04;0817600;300;300;2000
2025;12;54021910;10;361;BA;01;0517800;29676;29676;32644
2025;02;56039490;10;548;SP;04;0817700;3;3;111
2025;07;82142000;10;325;AP;07;0240151;0;0;4
2025;03;39269090;10;455;SP;04;0817600;17;17;143
2025;12;41015010;10;528;RS;01;0927800;27000;27000;10700
2025;07;61045900;11;245;SC;04;0817600;246;94;4922
2025;07;90212110;10;493;SP;04;0817700;124;124;7636
2025;12;84662090;10;767;RS;04;0817600;68;68;10259
2025;06;40103100;10;063;RJ;07;1017503;21;21;943
2025;10;69109000;11;317;SP;01;0817800;197;4708;17764
2025;02;85177900;10;764;SP;07;1017701;116;116;13988
2025;09;07102900;10;351;SP;01;0817800;30;30;61
2025;08;21031010;10;163;SC;01;0927700;14;14;46
2025;07;07133399;10;177;SP;01;0817800;4600;4600;9751
2025;12;65050019;10;434;SC;01;0917800;0;0;4
2025;12;87089481;11;239;PR;04;0817700;1;2;74
2025;03;21039021;10;097;MG;07;0147600;2000;2000;12380
2025;05;02071411;10;476;AL;01;0420154;20;20;113
2025;12;75089090;10;063;SP;04;0817600;0;0;45
2025;07;07051900;10;434;SP;01;0717600;8;8;36
2025;10;30049069;10;580;SP;04;0817700;37;37;8507
2025;10;21023000;10;845;RS;07;1010252;548;548;2138
2025;12;82119290;11;249;SC;01;1017700;1;1;43
2025;04;85442000;10;493;RS;04;1017801;0;0;11
2025;10;68069090;10;169;SP;01;0817800;6;6;65
2025;07;84242000;11;177;SP;01;0817800;4;5;3292
2025;08;07032090;10;077;RS;01;1017700;10;10;18
2025;11;04063000;10;607;SP;01;0817800;3;3;33
2025;10;08044000;10;043;RJ;01;0710251;15;15;34
2025;05;04069020;10;697;SC;01;0917800;67;67;790
2025;10;85322590;11;493;RS;01;0817800;137280;1225;21202
2025;03;02064900;10;607;BA;01;0510353;10;10;30
2025;06;05040011;10;193;PA;01;0817800;28556;28556;35316
2025;03;02013000;10;351;PA;01;0217800;25;25;25
2025;10;73072900;10;580;PR;01;0917800;2;2;15
2025;06;40169990;10;040;RS;04;0817600;0;0;471
2025;11;19059020;10;232;SP;01;0817800;1;1;4
2025;02;85177900;10;069;SP;01;0817800;203;203;4736
2025;10;56039410;10;589;RS;01;0817800;1;1;24
2025;12;22011000;17;077;MA;01;0317903;4050;4050;1615
2025;07;84718000;11;493;SP;04;0817600;1;0;1216
2025;10;02071422;10;476;RS;01;1017800;8;8;82
2025;12;64029190;13;158;RS;04;0817600;884;479;24281
2025;05;72189900;10;169;SC;04;0817700;23;23;260
2025;09;61124100;11;383;SC;04;0817600;3284;177;30422
2025;06;39012029;10;386;SP;01;0817800;150000;150000;416143
2025;09;39269090;10;169;SC;01;0817800;24;24;240
2025;10;84399100;10;249;SC;01;0817800;1180;1180;29340
2025;11;39269090;10;474;PR;01;0917800;1520;1520;7378
2025;11;38030010;10;756;PR;01;0917800;18890;18890;15804
2025;04;02071434;10;735;RS;01;0927700;53310;53310;37523
2025;11;08055000;10;301;PR;01;0917800;33;33;44
2025;05;32081020;10;586;PR;07;0917500;2708;2708;7918
2025;05;02102000;10;301;AP;01;0240152;110;110;1724
2025;06;62123000;11;087;SP;04;0817600;48;11;1075
2025;07;02062910;10;607;CE;09;0317900;10;10;45
2025;08;84821090;11;196;SP;01;0817800;14;3;56
2025;08;85269200;11;586;SP;07;0917500;3824;7144;7720
2025;03;16024900;10;538;ES;01;0727600;30;30;214
2025;12;19059090;10;351;SP;01;0817800;813;813;667
2025;04;32089010;10;493;SP;01;0927800;133;133;404
2025;11;84212300;11;586;ES;15;0917500;125;100;1223
2025;05;73181600;10;589;SC;04;0817700;570;570;153
2025;11;20079910;10;293;RJ;01;0710251;4;4;85
2025;02;11041200;10;538;RJ;01;0717600;2;2;25
2025;07;08044000;10;163;SP;01;0817800;37;37;54
2025;10;84243010;11;845;RS;07;1017701;13;117;979
2025;03;61052000;11;845;RS;07;1010252;360;48;1677
2025;12;34029090;10;589;RJ;04;0817700;50;50;375
2025;10;96071100;10;586;SP;04;0817600;33;33;2331
2025;02;84099959;11;249;SC;01;0917800;504;21645;59919
2025;07;85312000;11;845;SP;07;1017701;30;21;6017
2025;09;39233090;10;239;SP;04;0817700;1550;1550;20597
