CO_ANO,CO_MES,CO_NCM,CO_UNID,CO_PAIS,SG_UF_NCM,CO_VIA,CO_URF,QT_ESTAT,KG_LIQUIDO,VL_FOB,nm_estado,id_country,id_urf,id_product
2025,4,19059020,10,232,RJ,1,717600,2,2,16,Rio de Janeiro,DINAMARCA,RIO_DE_JANEIRO,EXTRATOS_MOLHOS_SUCOS_PREPARACOES_CONSERVAS_MASSAS_BOLACHAS_PAES_DOCES_GELEIAS_POS
2025,8,7061000,10,434,SP,1,917800,65,65,58,São Paulo,LIBERIA,PARANAGUA,HF_LEGUMES_TEMPEROS
2025,12,9041200,10,77,SP,1,812051,3,3,32,São Paulo,BAHAMAS,SAO_SEBASTIAO,HF_LEGUMES_TEMPEROS
2025,4,19059090,10,23,MA,1,317903,24,24,158,Maranhão,ALEMANHA,SAO_LUIS,EXTRATOS_MOLHOS_SUCOS_PREPARACOES_CONSERVAS_MASSAS_BOLACHAS_PAES_DOCES_GELEIAS_POS
2025,3,32030019,10,169,SP,4,817700,42,42,1768,São Paulo,COLOMBIA,CAMPINAS,EXTRATOS_CORANTES
2025,2,62042200,11,158,RJ,4,817700,4,3,299,Rio de Janeiro,CHILE,CAMPINAS,VESTUARIO
2025,7,44209000,10,249,RJ,4,717700,0,0,58,Rio de Janeiro,ESTADOS_UNIDOS,RIO_DE_JANEIRO,MADEIRA_PRODUTOS_COM_MADEIRA
2025,6,8071100,10,434,PR,1,817800,80,80,35,Paraná,LIBERIA,SANTOS,FRUTAS
2025,11,20089900,10,77,ES,1,717600,5,5,65,Espírito Santo,BAHAMAS,RIO_DE_JANEIRO,EXTRATOS_MOLHOS_SUCOS_PREPARACOES_CONSERVAS_MASSAS_BOLACHAS_PAES_DOCES_GELEIAS_POS
2025,3,3033900,10,580,ES,1,717800,60,60,125,Espírito Santo,PANAMA,ITAGUAI,CARNES
2025,8,4051000,10,43,RJ,1,717600,17,17,191,Rio de Janeiro,ANTIGUA_E_BARBUDA,RIO_DE_JANEIRO,LACTEOS
2025,11,94036000,11,249,SP,4,817600,91,18501,263815,São Paulo,ESTADOS_UNIDOS,SAO_PAULO,MOVEIS
2025,8,42029200,11,586,MG,7,917500,18,9,291,Minas Gerais,PARAGUAI,FOZ_DO_IGUACU,ARTIGOS_COUROS_PELES
2025,8,2071423,10,493,SC,1,927700,54000,54000,115108,Santa Catarina,MEXICO,SAO_FRANCISCO_DO_SUL,CARNES
2025,9,21011110,21,580,ES,1,717800,0,4,60,Espírito Santo,PANAMA,ITAGUAI,EXTRATOS_MOLHOS_SUCOS_PREPARACOES_CONSERVAS_MASSAS_BOLACHAS_PAES_DOCES_GELEIAS_POS
2025,9,21039021,10,77,SC,1,817800,11,11,108,Santa Catarina,BAHAMAS,SANTOS,EXTRATOS_MOLHOS_SUCOS_PREPARACOES_CONSERVAS_MASSAS_BOLACHAS_PAES_DOCES_GELEIAS_POS
2025,8,8061000,10,741,ES,1,727600,60,60,347,Espírito Santo,SINGAPURA,VITORIA,FRUTAS
2025,9,20041000,10,573,CE,1,317900,5,5,25,Ceará,PAISES_BAIXOS_HOLANDA,FORTALEZA,EXTRATOS_MOLHOS_SUCOS_PREPARACOES_CONSERVAS_MASSAS_BOLACHAS_PAES_DOCES_GELEIAS_POS
2025,5,15180090,10,169,MG,4,817700,393,393,8611,Minas Gerais,COLOMBIA,CAMPINAS,OLEOS_VEGETAIS
2025,5,12092900,10,244,BA,4,817600,3000,3000,21000,Bahia,EMIRADOS_ARABES_UNIDOS,SAO_PAULO,SEMENTES
2025,2,11042300,10,607,GO,1,917800,72000,72000,56024,Goiás,PORTUGAL,PARANAGUA,MILHO
2025,3,8061000,10,137,PA,1,217800,30,30,134,Pará,CAYMAN_ILHAS,BELEM,FRUTAS
2025,11,22030000,17,607,RS,1,1017700,136,136,311,Rio Grande do Sul,PORTUGAL,RIO_GRANDE,BEBIDAS_ALCOOLICAS
2025,4,15079011,21,589,MS,7,230154,81,81075,118142,Mato Grosso do Sul,PERU,ASSIS_BRASIL,OLEOS_VEGETAIS
2025,4,84249090,10,827,RS,1,1017700,1317,1317,28015,Rio Grande do Sul,TURQUIA,RIO_GRANDE,MAQUINAS_AGRICOLAS
2025,7,16025000,10,767,CE,1,317900,10,10,42,Ceará,SUICA,FORTALEZA,PREPARACOES_ALIMENTICIAS_CONSERVAS
2025,2,11022000,10,297,PR,1,917800,23000,23000,8947,Paraná,GRANADA,PARANAGUA,FARINHAS
2025,9,10063021,10,195,PA,0,210200,20,20,31,Pará,CROACIA,SANTAREM,ARROZ
2025,7,7049000,10,361,PR,1,917800,25,25,8,Paraná,INDIA,PARANAGUA,HF_LEGUMES_TEMPEROS
2025,2,48237000,10,586,PR,7,917500,0,0,12,Paraná,PARAGUAI,FOZ_DO_IGUACU,PAPEIS_EM_GERAL
2025,12,8031000,10,434,AL,1,417902,15,15,23,Alagoas,LIBERIA,IPOJUCA,FRUTAS
2025,6,18069000,10,149,SP,4,817600,340,340,6793,São Paulo,CANADA,SAO_PAULO,EXTRATOS_MOLHOS_SUCOS_PREPARACOES_CONSERVAS_MASSAS_BOLACHAS_PAES_DOCES_GELEIAS_POS
2025,6,16042090,10,434,RJ,1,812051,3,3,38,Rio de Janeiro,LIBERIA,SAO_SEBASTIAO,PREPARACOES_ALIMENTICIAS_CONSERVAS
2025,2,8072000,10,77,SP,1,817800,60,60,108,São Paulo,BAHAMAS,SANTOS,FRUTAS
2025,2,3035300,10,386,SP,1,817800,50,50,128,São Paulo,ITALIA,SANTOS,CARNES
2025,1,16024900,10,399,RS,1,1017700,2072,2072,4090,Rio Grande do Sul,JAPAO,RIO_GRANDE,PREPARACOES_ALIMENTICIAS_CONSERVAS
2025,6,19011030,10,351,SP,1,817800,3,3,6,São Paulo,HONG_KONG,SANTOS,EXTRATOS_MOLHOS_SUCOS_PREPARACOES_CONSERVAS_MASSAS_BOLACHAS_PAES_DOCES_GELEIAS_POS
2025,10,52103200,10,169,SP,1,817800,3342,3342,15752,São Paulo,COLOMBIA,SANTOS,FIOS_FIBRAS_TECIDOS_EM_GERAL
2025,3,38069011,10,240,PR,1,917800,36000,36000,58326,Paraná,EGITO,PARANAGUA,ESSENCIAS_VEGETAIS
2025,4,9012100,10,607,CE,1,317900,4,4,98,Ceará,PORTUGAL,FORTALEZA,CAFE
2025,8,20094900,10,63,SP,7,1017500,300,300,1260,São Paulo,ARGENTINA,URUGUAIANA,EXTRATOS_MOLHOS_SUCOS_PREPARACOES_CONSERVAS_MASSAS_BOLACHAS_PAES_DOCES_GELEIAS_POS
2025,2,7019000,10,476,SC,1,917800,185,185,176,Santa Catarina,MARSHALL_ILHAS,PARANAGUA,HF_LEGUMES_TEMPEROS
2025,6,11022000,10,245,PR,1,817800,1005,1005,1033,Paraná,ESPANHA,SANTOS,FARINHAS
2025,10,2071413,10,351,GO,1,927700,27870,27870,42690,Goiás,HONG_KONG,SAO_FRANCISCO_DO_SUL,CARNES
2025,9,22021000,17,111,BA,1,517800,5,5,28,Bahia,BULGARIA,SALVADOR,BEBIDAS_NAO_ALCOOLICAS
2025,10,84369900,10,249,SP,1,817800,1,1,72,São Paulo,ESTADOS_UNIDOS,SANTOS,MAQUINAS_AGRICOLAS
2025,1,3031900,10,434,SP,1,817800,50,50,538,São Paulo,LIBERIA,SANTOS,CARNES
2025,1,7039090,10,275,CE,1,317900,5,5,32,Ceará,FRANCA,FORTALEZA,HF_LEGUMES_TEMPEROS
2025,1,8055000,10,245,SP,4,817600,8424,8424,3857,São Paulo,ESPANHA,SAO_PAULO,FRUTAS
2025,11,17019900,21,434,AM,1,227600,0,1,3,Amazonas,LIBERIA,MANAUS,ACUCAR_ADOCANTES
2025,11,12024200,10,676,SP,1,917800,1150000,1150000,1114715,São Paulo,RUSSIA,PARANAGUA,AMENDOIM
2025,11,48239099,10,169,RS,1,1017700,0,0,20,Rio Grande do Sul,COLOMBIA,RIO_GRANDE,PAPEIS_EM_GERAL
2025,11,2044200,10,434,ES,1,710251,18,18,364,Espírito Santo,LIBERIA,CAMPOS_DOS_GOYTACAZES,CARNES
2025,6,63026000,10,249,SC,4,927501,974,974,10170,Santa Catarina,ESTADOS_UNIDOS,FLORIANOPOLIS,VESTUARIO
2025,6,7133399,10,767,SP,1,817800,4000,4000,13723,São Paulo,SUICA,SANTOS,HF_LEGUMES_TEMPEROS
2025,3,21032010,10,476,ES,1,727600,91,91,144,Espírito Santo,MARSHALL_ILHAS,VITORIA,EXTRATOS_MOLHOS_SUCOS_PREPARACOES_CONSERVAS_MASSAS_BOLACHAS_PAES_DOCES_GELEIAS_POS
2025,3,7049000,10,538,CE,1,317900,32,32,49,Ceará,NORUEGA,FORTALEZA,HF_LEGUMES_TEMPEROS
2025,7,21031010,10,580,PR,1,917800,48,48,98,Paraná,PANAMA,PARANAGUA,EXTRATOS_MOLHOS_SUCOS_PREPARACOES_CONSERVAS_MASSAS_BOLACHAS_PAES_DOCES_GELEIAS_POS
2025,11,16041310,10,538,SP,1,817800,5,5,27,São Paulo,NORUEGA,SANTOS,PREPARACOES_ALIMENTICIAS_CONSERVAS
2025,12,15079019,21,351,SP,1,817800,0,18,43,São Paulo,HONG_KONG,SANTOS,OLEOS_VEGETAIS
2025,10,52103100,10,586,SP,15,917500,253,253,3306,São Paulo,PARAGUAI,FOZ_DO_IGUACU,FIOS_FIBRAS_TECIDOS_EM_GERAL
2025,6,8039000,10,845,SC,7,1010252,1060798,1060798,304168,Santa Catarina,URUGUAI,JAGUARAO,FRUTAS
2025,3,16024900,10,40,RS,1,927800,95760,95760,229525,Rio Grande do Sul,ANGOLA,ITAJAI,PREPARACOES_ALIMENTICIAS_CONSERVAS
2025,9,84339090,10,275,SP,4,817700,1801,1801,22307,São Paulo,FRANCA,CAMPINAS,MAQUINAS_AGRICOLAS
2025,4,44013100,10,249,PR,1,927700,27300,27300,4760,Paraná,ESTADOS_UNIDOS,SAO_FRANCISCO_DO_SUL,MADEIRA_PRODUTOS_COM_MADEIRA
2025,8,4089100,10,90,SP,1,817800,60,60,187,São Paulo,BERMUDAS,SANTOS,OVOS
2025,7,4061090,10,476,SP,1,717800,2,2,40,São Paulo,MARSHALL_ILHAS,ITAGUAI,LACTEOS
2025,5,48171000,10,434,AM,1,227600,0,0,32,Amazonas,LIBERIA,MANAUS,PAPEIS_EM_GERAL
2025,6,2071413,10,715,RS,1,927700,2250,2250,4040,Rio Grande do Sul,SANTA_LUCIA,SAO_FRANCISCO_DO_SUL,CARNES
2025,1,8071100,10,105,ES,1,727600,150,150,68,Espírito Santo,BRASIL,VITORIA,FRUTAS
2025,7,61061000,11,40,SP,4,817600,2,1,40,São Paulo,ANGOLA,SAO_PAULO,VESTUARIO
2025,6,21069090,10,434,RJ,1,812051,1,1,20,Rio de Janeiro,LIBERIA,SAO_SEBASTIAO,EXTRATOS_MOLHOS_SUCOS_PREPARACOES_CONSERVAS_MASSAS_BOLACHAS_PAES_DOCES_GELEIAS_POS
2025,8,19021900,10,741,RJ,1,717600,11,11,55,Rio de Janeiro,SINGAPURA,RIO_DE_JANEIRO,EXTRATOS_MOLHOS_SUCOS_PREPARACOES_CONSERVAS_MASSAS_BOLACHAS_PAES_DOCES_GELEIAS_POS
2025,3,16010000,10,628,RJ,1,717800,17,17,56,Rio de Janeiro,REINO_UNIDO,ITAGUAI,PREPARACOES_ALIMENTICIAS_CONSERVAS
2025,8,12024200,10,137,SP,1,817800,2,2,13,São Paulo,CAYMAN_ILHAS,SANTOS,AMENDOIM
2025,1,10063029,10,467,SP,1,817800,282,282,1215,São Paulo,MALTA,SANTOS,ARROZ
2025,11,38069019,10,23,SP,1,817800,25000,25000,38625,São Paulo,ALEMANHA,SANTOS,ESSENCIAS_VEGETAIS
2025,5,7061000,10,580,SC,1,927700,270,270,328,Santa Catarina,PANAMA,SAO_FRANCISCO_DO_SUL,HF_LEGUMES_TEMPEROS
2025,12,64035990,13,69,RS,4,817700,48,56,4353,Rio Grande do Sul,AUSTRALIA,CAMPINAS,CALCADOS_EM_GERAL
2025,1,56012190,10,137,SP,1,817800,20,20,12,São Paulo,CAYMAN_ILHAS,SANTOS,FIOS_FIBRAS_TECIDOS_EM_GERAL
2025,5,2071419,10,351,PB,1,417902,27000,27000,67620,Paraíba,HONG_KONG,IPOJUCA,CARNES
2025,4,20031000,10,77,RJ,1,717600,4,4,11,Rio de Janeiro,BAHAMAS,RIO_DE_JANEIRO,EXTRATOS_MOLHOS_SUCOS_PREPARACOES_CONSERVAS_MASSAS_BOLACHAS_PAES_DOCES_GELEIAS_POS
2025,2,84249090,10,249,RS,1,1017700,219,219,9262,Rio Grande do Sul,ESTADOS_UNIDOS,RIO_GRANDE,MAQUINAS_AGRICOLAS
2025,12,8012200,10,580,ES,1,717800,1,1,7,Espírito Santo,PANAMA,ITAGUAI,CASTANHAS_NOZES
2025,8,94035000,11,521,SC,1,927800,20,3140,3424,Santa Catarina,NICARAGUA,ITAJAI,MOVEIS
2025,10,19059020,10,586,SP,7,917500,23299,23299,70167,São Paulo,PARAGUAI,FOZ_DO_IGUACU,EXTRATOS_MOLHOS_SUCOS_PREPARACOES_CONSERVAS_MASSAS_BOLACHAS_PAES_DOCES_GELEIAS_POS
2025,9,2022090,10,77,ES,1,727600,47,47,208,Espírito Santo,BAHAMAS,VITORIA,CARNES
2025,10,11022000,10,249,ES,1,727600,10,10,37,Espírito Santo,ESTADOS_UNIDOS,VITORIA,FARINHAS
2025,8,20093900,10,199,SP,1,817800,762,762,1105,São Paulo,CUBA,SANTOS,EXTRATOS_MOLHOS_SUCOS_PREPARACOES_CONSERVAS_MASSAS_BOLACHAS_PAES_DOCES_GELEIAS_POS
2025,11,51011110,10,845,RS,7,1010351,491467,491467,1128059,Rio Grande do Sul,URUGUAI,SANTANA_DO_LIVRAMENTO,FIOS_FIBRAS_TECIDOS_EM_GERAL
2025,1,2064900,10,77,SC,1,927502,3000,3000,1788,Santa Catarina,BAHAMAS,IMBITUBA,CARNES
2025,8,21069090,10,434,RS,1,1017700,18,18,103,Rio Grande do Sul,LIBERIA,RIO_GRANDE,EXTRATOS_MOLHOS_SUCOS_PREPARACOES_CONSERVAS_MASSAS_BOLACHAS_PAES_DOCES_GELEIAS_POS
2025,2,20089100,10,249,SP,1,817800,117,117,1414,São Paulo,ESTADOS_UNIDOS,SANTOS,EXTRATOS_MOLHOS_SUCOS_PREPARACOES_CONSERVAS_MASSAS_BOLACHAS_PAES_DOCES_GELEIAS_POS
2025,7,3061690,10,351,RJ,1,717600,30,30,332,Rio de Janeiro,HONG_KONG,RIO_DE_JANEIRO,CARNES
2025,1,22089000,17,399,ES,1,727600,2,2,11,Espírito Santo,JAPAO,VITORIA,BEBIDAS_ALCOOLICAS
2025,12,8054000,10,434,MA,1,317903,85,85,399,Maranhão,LIBERIA,SAO_LUIS,FRUTAS
2025,1,2062990,10,281,MG,1,917800,177,177,354,Minas Gerais,GABAO,PARANAGUA,CARNES
2025,12,19012090,10,741,SP,1,917800,11,11,19,São Paulo,SINGAPURA,PARANAGUA,EXTRATOS_MOLHOS_SUCOS_PREPARACOES_CONSERVAS_MASSAS_BOLACHAS_PAES_DOCES_GELEIAS_POS
2025,1,8071900,10,232,SP,1,817800,361,361,719,São Paulo,DINAMARCA,SANTOS,FRUTAS
2025,1,48195000,10,169,PR,4,817700,128,128,1693,Paraná,COLOMBIA,CAMPINAS,PAPEIS_EM_GERAL
2025,3,2101900,10,741,MA,1,317903,159,159,592,Maranhão,SINGAPURA,SAO_LUIS,CARNES
2025,1,3038990,10,741,RJ,1,717800,20,20,65,Rio de Janeiro,SINGAPURA,ITAGUAI,CARNES
2025,6,7031019,10,476,CE,1,317900,140,142,236,Ceará,MARSHALL_ILHAS,FORTALEZA,HF_LEGUMES_TEMPEROS
2025,8,2032900,10,741,RS,1,927800,598798,598798,1863244,Rio Grande do Sul,SINGAPURA,ITAJAI,CARNES
2025,2,11081200,10,467,PR,1,917800,24,24,50,Paraná,MALTA,PARANAGUA,AMIDO
2025,5,19053100,10,249,SP,1,817800,97632,97632,350039,São Paulo,ESTADOS_UNIDOS,SANTOS,EXTRATOS_MOLHOS_SUCOS_PREPARACOES_CONSERVAS_MASSAS_BOLACHAS_PAES_DOCES_GELEIAS_POS
2025,1,20081100,10,476,SP,1,917800,25,25,88,São Paulo,MARSHALL_ILHAS,PARANAGUA,EXTRATOS_MOLHOS_SUCOS_PREPARACOES_CONSERVAS_MASSAS_BOLACHAS_PAES_DOCES_GELEIAS_POS
2025,8,2023000,10,741,TO,1,417902,10271,10271,55287,Tocantins,SINGAPURA,IPOJUCA,CARNES
2025,10,84369900,10,169,SP,1,817800,48,48,1087,São Paulo,COLOMBIA,SANTOS,MAQUINAS_AGRICOLAS
2025,11,20041000,10,580,ES,1,727600,92,92,381,Espírito Santo,PANAMA,VITORIA,EXTRATOS_MOLHOS_SUCOS_PREPARACOES_CONSERVAS_MASSAS_BOLACHAS_PAES_DOCES_GELEIAS_POS
2025,3,21039091,10,467,SP,1,817800,34,34,470,São Paulo,MALTA,SANTOS,EXTRATOS_MOLHOS_SUCOS_PREPARACOES_CONSERVAS_MASSAS_BOLACHAS_PAES_DOCES_GELEIAS_POS
2025,6,2064900,10,351,MG,1,817800,11664,11664,6718,Minas Gerais,HONG_KONG,SANTOS,CARNES
2025,4,52084200,10,493,MG,4,817700,19,19,326,Minas Gerais,MEXICO,CAMPINAS,FIOS_FIBRAS_TECIDOS_EM_GERAL
2025,10,2071413,10,434,ES,1,717800,40,40,55,Espírito Santo,LIBERIA,ITAGUAI,CARNES
2025,8,41015010,10,528,AL,1,417902,223250,223250,75737,Alagoas,NIGERIA,IPOJUCA,COUROS_PELES
2025,7,44089010,16,196,PR,4,817600,1,172,11564,Paraná,COSTA_RICA,SAO_PAULO,MADEIRA_PRODUTOS_COM_MADEIRA
2025,11,4022110,10,741,CE,1,317900,8,8,84,Ceará,SINGAPURA,FORTALEZA,LACTEOS
2025,11,20041000,10,275,CE,1,317900,14,14,37,Ceará,FRANCA,FORTALEZA,EXTRATOS_MOLHOS_SUCOS_PREPARACOES_CONSERVAS_MASSAS_BOLACHAS_PAES_DOCES_GELEIAS_POS
2025,2,21039011,10,249,SC,1,817800,24420,24420,29915,Santa Catarina,ESTADOS_UNIDOS,SANTOS,EXTRATOS_MOLHOS_SUCOS_PREPARACOES_CONSERVAS_MASSAS_BOLACHAS_PAES_DOCES_GELEIAS_POS
2025,2,7095900,10,301,BA,1,517800,30,30,37,Bahia,GRECIA,SALVADOR,HF_LEGUMES_TEMPEROS
2025,10,2071439,10,267,SC,1,927800,28005,28005,15015,Santa Catarina,FILIPINAS,ITAJAI,CARNES
2025,4,2071411,10,538,ES,1,717600,50,50,527,Espírito Santo,NORUEGA,RIO_DE_JANEIRO,CARNES
2025,9,2042200,10,434,RJ,1,717800,7,7,92,Rio de Janeiro,LIBERIA,ITAGUAI,CARNES
2025,7,8119000,10,607,PA,4,817600,480,480,2153,Pará,PORTUGAL,SAO_PAULO,FRUTAS
2025,1,2071422,10,244,RS,1,927700,357162,357162,929169,Rio Grande do Sul,EMIRADOS_ARABES_UNIDOS,SAO_FRANCISCO_DO_SUL,CARNES
2025,7,94036000,11,589,SC,1,1017700,1692,47580,38713,Santa Catarina,PERU,RIO_GRANDE,MOVEIS
2025,2,21069090,10,467,ES,1,727600,6,6,24,Espírito Santo,MALTA,VITORIA,EXTRATOS_MOLHOS_SUCOS_PREPARACOES_CONSERVAS_MASSAS_BOLACHAS_PAES_DOCES_GELEIAS_POS
2025,4,2071424,10,888,SC,1,927800,275000,275000,95644,Santa Catarina,CONGO_REPUBLICA_DEMOCRATICA,ITAJAI,CARNES
2025,6,52094210,10,63,CE,1,317900,27703,27703,138544,Ceará,ARGENTINA,FORTALEZA,FIOS_FIBRAS_TECIDOS_EM_GERAL
2025,7,21039021,10,628,SC,1,917800,24,24,129,Santa Catarina,REINO_UNIDO,PARANAGUA,EXTRATOS_MOLHOS_SUCOS_PREPARACOES_CONSERVAS_MASSAS_BOLACHAS_PAES_DOCES_GELEIAS_POS
2025,7,7031019,10,160,PA,1,217800,75,75,79,Pará,CHINA,BELEM,HF_LEGUMES_TEMPEROS
2025,9,21069030,10,158,SP,7,1017500,7407,7407,78188,São Paulo,CHILE,URUGUAIANA,EXTRATOS_MOLHOS_SUCOS_PREPARACOES_CONSERVAS_MASSAS_BOLACHAS_PAES_DOCES_GELEIAS_POS
2025,2,61082100,11,158,SP,4,817700,15,0,66,São Paulo,CHILE,CAMPINAS,VESTUARIO
2025,6,21011190,21,105,RJ,1,717600,0,1,13,Rio de Janeiro,BRASIL,RIO_DE_JANEIRO,EXTRATOS_MOLHOS_SUCOS_PREPARACOES_CONSERVAS_MASSAS_BOLACHAS_PAES_DOCES_GELEIAS_POS
2025,3,44123100,16,88,SC,1,927502,214,110200,89482,Santa Catarina,BELIZE,IMBITUBA,MADEIRA_PRODUTOS_COM_MADEIRA
2025,5,16023210,10,580,MA,1,317903,15,15,42,Maranhão,PANAMA,SAO_LUIS,PREPARACOES_ALIMENTICIAS_CONSERVAS
2025,3,48041900,10,386,PR,1,917800,911166,911166,629998,Paraná,ITALIA,PARANAGUA,PAPEIS_EM_GERAL
2025,6,21039021,10,63,SP,7,1017503,1984,1984,4748,São Paulo,ARGENTINA,SAO_BORJA,EXTRATOS_MOLHOS_SUCOS_PREPARACOES_CONSERVAS_MASSAS_BOLACHAS_PAES_DOCES_GELEIAS_POS
2025,11,4071100,20,361,RS,1,1017700,90,90,431,Rio Grande do Sul,INDIA,RIO_GRANDE,OVOS
2025,11,7041000,10,160,RJ,1,717800,40,40,81,Rio de Janeiro,CHINA,ITAGUAI,HF_LEGUMES_TEMPEROS
2025,4,4079000,10,434,AL,1,440151,75,75,183,Alagoas,LIBERIA,MACEIO,OVOS
2025,11,8072000,10,628,BA,4,817600,98010,98010,135678,Bahia,REINO_UNIDO,SAO_PAULO,FRUTAS
2025,12,3034900,10,351,RJ,1,717800,25,25,91,Rio de Janeiro,HONG_KONG,ITAGUAI,CARNES
2025,9,7031019,10,850,ES,1,727600,1,1,2,Espírito Santo,VENEZUELA,VITORIA,HF_LEGUMES_TEMPEROS
2025,12,8022200,10,301,SP,1,817800,1,1,26,São Paulo,GRECIA,SANTOS,CASTANHAS_NOZES
2025,10,2023000,10,158,RO,7,1017503,230222,230222,1183497,Rondônia,CHILE,SAO_BORJA,CARNES
2025,6,7095900,10,434,SP,1,917800,11,11,11,São Paulo,LIBERIA,PARANAGUA,HF_LEGUMES_TEMPEROS
2025,2,44029000,10,580,SP,1,817800,2,2,9,São Paulo,PANAMA,SANTOS,MADEIRA_PRODUTOS_COM_MADEIRA
2025,3,16041500,10,434,RJ,1,717800,0,0,9,Rio de Janeiro,LIBERIA,ITAGUAI,PREPARACOES_ALIMENTICIAS_CONSERVAS
2025,2,3049900,10,580,PA,0,210200,40,40,224,Pará,PANAMA,SANTAREM,CARNES
2025,7,17049020,10,345,RS,1,1017700,25010,25010,41297,Rio Grande do Sul,HONDURAS,RIO_GRANDE,EXTRATOS_MOLHOS_SUCOS_PREPARACOES_CONSERVAS_MASSAS_BOLACHAS_PAES_DOCES_GELEIAS_POS
2025,10,22021000,17,163,ES,1,727600,330,328,863,Espírito Santo,CHIPRE,VITORIA,BEBIDAS_NAO_ALCOOLICAS
2025,8,2031900,10,580,RJ,1,717600,9,9,67,Rio de Janeiro,PANAMA,RIO_DE_JANEIRO,CARNES
2025,2,8055000,10,776,SP,1,717800,45,45,126,São Paulo,TAILANDIA,ITAGUAI,FRUTAS
2025,4,21069090,10,232,RJ,1,717800,2,2,49,Rio de Janeiro,DINAMARCA,ITAGUAI,EXTRATOS_MOLHOS_SUCOS_PREPARACOES_CONSERVAS_MASSAS_BOLACHAS_PAES_DOCES_GELEIAS_POS
2025,6,15099090,10,434,SP,1,817800,30,30,461,São Paulo,LIBERIA,SANTOS,OLEOS_VEGETAIS
2025,6,21050010,10,434,SC,1,917800,71,71,875,Santa Catarina,LIBERIA,PARANAGUA,EXTRATOS_MOLHOS_SUCOS_PREPARACOES_CONSERVAS_MASSAS_BOLACHAS_PAES_DOCES_GELEIAS_POS
2025,12,84339090,10,169,PR,4,817600,3471,3471,25496,Paraná,COLOMBIA,SAO_PAULO,MAQUINAS_AGRICOLAS
2025,3,19021100,10,607,RJ,1,717800,32,32,80,Rio de Janeiro,PORTUGAL,ITAGUAI,EXTRATOS_MOLHOS_SUCOS_PREPARACOES_CONSERVAS_MASSAS_BOLACHAS_PAES_DOCES_GELEIAS_POS
2025,3,7109000,10,741,AM,1,227600,40,40,67,Amazonas,SINGAPURA,MANAUS,HF_LEGUMES_TEMPEROS
2025,5,19021100,10,434,SC,1,927800,22,22,41,Santa Catarina,LIBERIA,ITAJAI,EXTRATOS_MOLHOS_SUCOS_PREPARACOES_CONSERVAS_MASSAS_BOLACHAS_PAES_DOCES_GELEIAS_POS
2025,10,21031010,10,538,ES,1,727600,12,12,64,Espírito Santo,NORUEGA,VITORIA,EXTRATOS_MOLHOS_SUCOS_PREPARACOES_CONSERVAS_MASSAS_BOLACHAS_PAES_DOCES_GELEIAS_POS
2025,1,7032090,10,476,AM,1,227600,32,32,262,Amazonas,MARSHALL_ILHAS,MANAUS,HF_LEGUMES_TEMPEROS
2025,1,8072000,10,249,ES,4,717700,91440,91440,149117,Espírito Santo,ESTADOS_UNIDOS,RIO_DE_JANEIRO,FRUTAS
2025,10,7051100,10,580,CE,1,317900,24,24,67,Ceará,PANAMA,FORTALEZA,HF_LEGUMES_TEMPEROS
2025,5,9011110,21,498,ES,1,717600,423,422400,2575584,Espírito Santo,MONTENEGRO,RIO_DE_JANEIRO,CAFE
2025,10,7019000,10,301,SP,1,812051,200,200,197,São Paulo,GRECIA,SAO_SEBASTIAO,HF_LEGUMES_TEMPEROS
2025,11,12129100,10,77,RS,1,1017700,2,2,7,Rio Grande do Sul,BAHAMAS,RIO_GRANDE,BETERRABA
2025,9,4015021,10,434,AM,1,227600,7,7,38,Amazonas,LIBERIA,MANAUS,LACTEOS
2025,3,48195000,10,169,PR,1,917800,1239,1239,15840,Paraná,COLOMBIA,PARANAGUA,PAPEIS_EM_GERAL
2025,7,15159090,10,69,SP,1,817800,190,190,2261,São Paulo,AUSTRALIA,SANTOS,OLEOS_VEGETAIS
2025,11,10059090,10,77,ES,1,727600,20,20,97,Espírito Santo,BAHAMAS,VITORIA,MILHO
2025,11,41071220,15,493,GO,4,817600,2433,1765,31165,Goiás,MEXICO,SAO_PAULO,COUROS_PELES
2025,5,41041114,15,386,MT,1,817800,20876,101039,94086,Mato Grosso,ITALIA,SANTOS,COUROS_PELES
2025,4,94034000,11,580,SP,1,817800,11,1221,14080,São Paulo,PANAMA,SANTOS,MOVEIS
2025,12,41015010,10,827,PE,1,717800,135480,135480,40644,Pernambuco,TURQUIA,ITAGUAI,COUROS_PELES
2025,2,41071220,15,160,RS,1,1017700,274913,216647,2488619,Rio Grande do Sul,CHINA,RIO_GRANDE,COUROS_PELES
2025,1,10059010,10,240,PR,1,917800,62632684,62632684,14482592,Paraná,EGITO,PARANAGUA,MILHO
2025,1,7129090,10,628,RJ,1,717800,1,1,4,Rio de Janeiro,REINO_UNIDO,ITAGUAI,HF_LEGUMES_TEMPEROS
2025,5,9101100,10,399,SP,1,817800,8,8,26,São Paulo,JAPAO,SANTOS,HF_LEGUMES_TEMPEROS
2025,5,4052000,10,467,SP,1,817800,2,2,23,São Paulo,MALTA,SANTOS,LACTEOS
